id,name,address,lat,lon,stars,amenities,image_urls
B-78148,The Hotel City Plaza Madiwala,"Hosur Rd, Old Madiwala, Madiwala, 1st Stage, BTM Layout, HOTEL CITY PLAZA, Bangalore, Karnataka, India, 560068",12.923668,77.61827,2.0,Private Check-In Checkout|Wifi|Wifi|Front Desk|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78148/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78148/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78148/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78148/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78148/4.jpeg
B-70699,Stay Awhile Hotel,"35, Outer Ring Rd, beside Cafe coffee day, Bellandur, Bengaluru, Karnataka 560103, Bangalore, Karnataka, India, 560103",12.924001,77.67428,1.0,Air Conditioner|Common Seating Area|Air Conditioner|Room Service|Parking|Elevator|Housekeeping|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-70699/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-70699/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-70699/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-70699/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-70699/4.jpeg
B-35039,Z Express Mac,", Arabic College Post, Vyalikaval HBCS Layout, Nagavara, Zolo Mac PG in Nagawara, Bangalore, Karnataka, India, 560045",13.037661,77.621826,3.0,Front Desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35039/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35039/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35039/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35039/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-35039/4.jpg
B-27767,TrustedStay Vishnu Residency,"Block D, Vishnu Residency, Kumarapalli, Thubarahalli, BANGALORE, India, 560066",12.954066,77.71968,1.0,,
B-61798,Palani Andavar,"37 Meanee Ave Rd  Sivanchetti Gardens, Bengaluru, KA, India, 560042",12.987004,77.61864,3.0,Smoking Area|Wifi|Parking|Elevator|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61798/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61798/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61798/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61798/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61798/4.jpg
B-41832,Star Bliss Plaza,"No. 12, 1st Main Road Someshwara Nagar, 2nd Cross Rd, Jaya Nagar 1st Block,, Bangalore, Karnataka, India, 560011",12.942528,77.59415,3.0,Air Conditioner|Food Delivery|Iron/Ironing Board|Laundry Facilities|Laundry Facilities|Laundry Facilities|Terrace|Bathroom|Fan|Non-Smoking Rooms|Breakfast Available|Individually-Wrapped Food Options|Meeting/Banquet Facilities|Room Service|Airport Transportation|Elevator|Family Room|Front Desk|Grooming Service|Hotel Room Service App|Housekeeping|Luggage Storage|Tours|Sanitization|Cashless Payment Service|Invoice Provided|Xerox/Fax,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41832/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41832/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41832/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41832/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41832/4.jpg
B-86055,SR Comfort,"No.73/36, Chandramouleshwara Layout Hunasamaranahalli 562 157 Bengaluru  IN, No.73/36, Chandramouleshwara Layout, Bengaluru, India, 562157",13.14733,77.62038,3.0,Air Conditioner|Balcony|Telephone|Restaurant|Tv|Wifi|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86055/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86055/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86055/4.jpg
B-92384,Regal Suites - Kalyan Nagar,"428, 5th Main Rd, HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, Bangalore, Karnataka, India, 560043",13.02368,77.63986,3.0,Air Conditioner|Dry Cleaning|Laundry Facilities|Bilingual Staff|Commercial Shops|Restaurant|Wifi|Parking|Elevator|Wheelchair Accessible|Concierge|Housekeeping|Multilingual Staff|Cctv|Business Center,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92384/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92384/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92384/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92384/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92384/4.jpeg
B-26785,Grand Mercure Bangalore,"12th Main, 3rd Block, Kormangala, Near BDA Complex, Bengaluru, Karnataka, India, 560034",12.929168,77.62721,5.0,Bar/Lounges|Coffee Shop/Cafe|Eco-Friendly Cleaning Products Provided|Eco-Friendly Toiletries|Electric Car Charging Station|Gift Shops Or Newsstand|Hair Salon|Health Club|Laundry Facilities|Laundry Facilities|Locally-Sourced Food On Site (80% Or More)|Reusable Cups Only|Reusable Tableware Only|Showcase For Local Artists|Smoke-Complimentary Property|Terrace|Double-Glazing On All Windows|Energy-Saving Switches|Towels|Banquet Facilities|Bbq Facilities|Breakfast|Breakfast|Organic Food|Restaurant|Snack Bar|Vegan Menu Options Available|Vegetarian Menu Options Available|Water Dispenser|Water Sports|Computer Station|Fitness Center|Fitness Center|Golf Lessons|Golfing|Guest Education On Local Ecosystems And Culture|Locally-Owned & Organized Tours & Activities|Newspaper|Pool|Sauna|Spa|Spa|Spa|Steam Room|Swimming Pool|Swimming Pool|Swimming Pool|Yoga Classes/Instruction On Site|Television In Common Areas|Wifi|Wired Internet|Airport Transportation|Parking|Parking|Valet Parking|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Concierge|Express Check-Out|Housekeeping|Limo Or Town Car Service Available|Luggage Storage|Multilingual Staff|Porter/Bellhop|Tours/Ticket Assistance|Safe Deposit Box|Business Center|Conference Space|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26785/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26785/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26785/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26785/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-26785/4.jpg
B-74744,Western Silicon Hotel,"HP Plaza 62/3, Konappana Agrahara Bus Stop, Electronic City, Bangalore, Karnataka, India, 560100",12.85397,77.66658,2.0,Convenience Store|Currency Exchange|Dry Cleaning|Food Delivery|Iron/Ironing Board|Laundry Facilities|Laundry Facilities|Laundry Facilities|Salon|Smoke-Complimentary Property|Smoking Area|Terrace|Face Masks|Soundproof Rooms|Non-Smoking Rooms|Grocery Delivery|Individually-Wrapped Food Options|Meeting/Banquet Facilities|Room Service|Shared Kitchen|Spa|Spa|Spa/Sauna|Wifi|Wifi|Wifi|Wifi|Airport Transportation|Parking|Elevator|Family Room|Facilities For Disabled Guests|Front Desk|Grooming Service|Housekeeping|Luggage Storage|Tours|Doctor|Fire Extinguishers|Cash Withdrawal|Cashless Payment Service|Invoice Provided,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74744/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74744/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74744/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74744/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74744/4.jpg
B-52573,Fabexpress Sri Sathya Sai,"Opp State Bank of India, Next to Domino's Pizza, near Whitefiled Rly Station, Kadugodi, Bangalore - 560067 , Bangalore , Karnataka , IN , 560067, Bengaluru, India",13.003229,77.756935,3.0,,
B-34961,Al Mount Relax Inn,"Pattathil Tower Adivaram.Kozhikode, CALICUT, India, 673586",12.93,77.62,,,
B-51735,Suraksha Stay ITPL Hotel Banglore,"A K Gopalan Colony Main Road Ambedkar Nagar Chennasandra Suraksha Stay Next To Adhiti Shelters Hope Farm White Field, Bengaluru, Karnataka, India, 560067",12.981143,77.75785,1.0,,
B-68474,Elmas Boutique Hotel,"32, Aga Abbas Ali Rd, Halasuru, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka 560042, Bangalore, Karnataka, India, 560042",12.978047,77.61771,3.0,Air Conditioner|Laundry Facilities|Bilingual Staff|Room Service|Parking|Elevator|Housekeeping|Multilingual Staff|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68474/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68474/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68474/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68474/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-68474/4.jpeg
B-95694,Z Express Phantom,", KHB Colony, 5th Block, Koramangala, Zolo Phantom Paying Guest (PG) in Koramangala, Bangalore, Karnataka, India, 560095",12.935547,77.61629,3.0,Front Desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95694/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95694/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95694/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95694/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95694/4.jpg
B-12928,Super Townhouse Hebbal Dasarahalli,"18th A cross road, Bhuvaneswari,, Bengaluru, Karnataka, India, 560024",13.054036,77.60552,2.0,Smoke-Complimentary Property|Restaurant|Wifi|Parking|Elevator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-12928/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-12928/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-12928/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-12928/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-12928/4.jpg
B-32971,FabHotel Ayodhya Comforts,"Metro piller no 483.no 18/1B Mysore main road, university, near Bengaloru, Rajarajeshwari Nagar, Bengaluru, Karnataka 560039, Bangalore, Karnataka, India, 560039",12.935953,77.51585,3.0,Room Service|Wifi|Parking|Elevator|Housekeeping|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32971/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32971/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32971/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32971/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-32971/4.jpeg
B-37720,Tripura Deluxe,"#28, 1st 'A' Main, HIG Dollars Colony, Near RMV Club, BANGALORE, India, 560094",12.971599,77.59457,,,
B-23753,Renuka Lodge,"No-117, Kilari Main Road, Near Abhinay Theatre Backside, BANGALORE, India, 560053",12.97,77.58,,,
B-57023,Z Express Cosmoz,"No. 152/2 at BBMP Ward No 6, Thanisandra measuring 20 guntas (21,780 sq ft.) NOgawara Village,Kasba Hobli, Bangalore -560045, Bangalore, India, Bangalore, Karnataka, India, 560045",13.038547,77.621956,2.0,Smoke-Complimentary Property|Bilingual Staff|Wifi|Housekeeping|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57023/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57023/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57023/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57023/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57023/4.jpeg
B-86421,Transit Living Mysore Road,"#342/13 Bapuji NagarOpposite Featherlite IndustryNear Big Bazaar Satellite Bus Stand Mysore Road  Ba #342/13 Bapuji NagarOpposite Featherlite IndustryN  Chennai  India, #342/13 Bapuji NagarOpposite Featherlite IndustryNear Big Bazaar Satellite Bus Stand Mysore Road  Ba, Chennai, India",12.955131,77.54441,4.0,,
B-96190,Extended Executive Stay,"615, 6th Cross, Thanisandra Main Rd,, MS Ramaiah North City,, Bengaluru, Karnataka, India, 560094",13.044698,77.62428,2.0,Wifi|No Accessible Shuttle|Parking|Wheelchair Accessible|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96190/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96190/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96190/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96190/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96190/4.jpg
B-61553,Taura Comfort,"51 Saint Johns Road, Bangalore, Karnataka, India, 560042",12.980889,77.611305,3.0,Dry Cleaning|Food Delivery|Iron/Ironing Board|Laundry Facilities|Laundry Facilities|Laundry Facilities|Smoking Area|Face Masks|Non-Smoking Rooms|Breakfast Available|Individually-Wrapped Food Options|Meeting/Banquet Facilities|Room Service|Shared Kitchen|Tv|Wifi|Wifi|Wifi|Wifi|Elevator|Family Room|Grooming Service|Housekeeping|Luggage Storage|Doctor|Fire Extinguishers|First Aid Kit|Cashless Payment Service|Invoice Provided|Xerox/Fax,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61553/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61553/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61553/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61553/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-61553/4.jpg
B-25327,Treebo Trend Howell Suites,"5,  Main Guard Cross Rd,  beside Infantry Road,  Tasker Town,  Shivaji Nagar,  560001 Bangalore,  India, Bangalore, Karnataka, India, 560001",12.981297,77.60776,3.0,24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-25327/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-25327/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-25327/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-25327/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-25327/4.jpeg
B-86458,Olive JP Nagar Metro by Embassy Group,"Metro Pillar No 71, BKN Plaza, 1st Floor, Opp to Kanakapura Rd, JP Nagar 6th Phase, Bengaluru, Karnataka, India, 560078",12.904762,77.57358,2.0,No Accessible Shuttle|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86458/0.jpg
B-41530,Zylo Hostel,"6th Block Kormangala ,, Bangalore, Karnataka, India, 560095",12.93818,77.62283,5.0,,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-41530/0.jpeg
B-12131,MARK'S GRANDEUR,"6/1, Tumkur Main Road, Bengaluru, IN, BANGALORE (BENGALURU), INDIA",13.02698,77.54384,3.0,,
B-27036,HOTEL KABAB JUNCTION,"RTO Main Road, Bengaluru, Bengaluru, Karnatka, India, 560060",12.919139,77.48227,2.0,No Accessible Shuttle|Parking|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27036/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27036/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27036/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27036/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-27036/4.jpg
B-86604,Enkay Apartments Bangalore Hebbal,"14th Main Rd Maruthi Layout, Bengaluru, KA, India, 560024",13.05603,77.607796,3.0,Laundry Facilities|No Accessible Shuttle|Parking|Parking|Elevator|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86604/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86604/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86604/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86604/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-86604/4.jpg
B-77163,Social Rehab Bengaluru,"No. 273 100 Feet Road Monalisa Apartment, Indranagar 560038 Bengaluru  IN, No. 273 100 Feet Road, Bengaluru, India, 560038",12.97384,77.64103,1.0,Air Conditioner|Wifi|Safe Deposit Box,
B-07234,2-BR apartment,"Chalet Diamond, E 77, Ground Floor, Diamond District, Hal Airport Road, BANGALORE, India, 560008",12.9578,77.6614,,,
B-60425,Malnad Grand Inn,"Mysore Rd, Kanmanike, Bengaluru, Karnataka 560074, Bangalore, Karnataka, India, 560074",12.86306,77.43342,3.0,Air Conditioner|Laundry Facilities|Kitchen|Room Service|Parking|Parking|Elevator|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-60425/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-60425/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-60425/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-60425/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-60425/4.jpg
B-99928,Treebo Red Carpet Residence,"Ulsoor Road  560042 Bengaluru  IN, Ulsoor Road, Bengaluru, India, 560042",12.975211,77.615685,3.0,Tv|Wifi|Elevator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99928/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99928/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99928/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99928/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-99928/4.jpg
B-11849,THE HOFTEN STERLING PLAZA,"no 11, 4thCross, KIA Road, Hunasamaranahalli, Bengaluru, no 11, 4thCross, KIA Road, Hunasamaranahalli, Bengaluru, BENGALURU, INDIA, INDIA, 562157",13.147990280451248,77.61996338465639,3.0,Air Conditioner|Business Facilities|Iron/Ironing Board|Laundry Facilities|Smoke Alarms|Shower|Shower|Towels|Toiletries|Shampoo|Meeting/Banquet Facilities|Restaurant|Room Service|Wifi|Wifi|Car Rental|Parking|Elevator|Family Rooms|Housekeeping|Luggage Storage|Wake-Up Service|Fire Extinguishers|Safe Deposit Box|Business Center,
B-98568,"2390 Home Tales by Tipiverse, HSR Layout","Building no 2390 & 2390/1 15A Cross, 24th Main, Sector 1, HSR Layout, Bangalore, Karnataka, India, 560102",12.913417,77.6495,3.0,,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98568/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98568/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98568/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98568/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-98568/4.jpg
